3.141593e+00   1.006927e+00   9.390000e+01   8.348655e-02   1.953559e-06   8.406490e-02   1.924553e-03   6.486872e-02
6.283185e+00   1.866771e+00   9.270000e+01   8.347475e-02   2.475754e-06   1.558283e-01   3.885446e-03   1.812654e-01
1.256637e+01   3.121023e+00   5.880000e+01   8.343626e-02   5.860676e-06   2.604065e-01   4.709896e-03   1.609675e-01
1.570796e+01   3.865218e+00   5.437500e+01   8.341111e-02   7.724926e-06   3.224021e-01   1.020792e-02   2.100853e-01
1.884956e+01   4.216765e+00   5.142857e+01   8.335430e-02   1.734362e-05   3.514855e-01   1.419092e-02   2.588751e-01
3.141593e+01   6.009908e+00   3.300000e+01   8.315283e-02   6.887926e-05   4.997409e-01   6.561162e-03   4.552656e-01
6.283185e+01   7.844463e+00   1.500000e+00   8.248786e-02   7.662395e-05   6.470730e-01   1.676472e-02   4.482812e-01
1.570796e+02   7.711145e+00   3.150000e+02   7.801037e-02   7.013048e-04   6.015493e-01   2.235926e-02   4.445892e-01
3.141593e+02   5.184141e+00   -1.125000e+02   6.229679e-02   1.471667e-03   3.229554e-01   1.489488e-02   7.556280e-01
5.026548e+02   2.535079e+00   -7.200000e+01   4.554509e-02   3.421569e-03   1.154604e-01   3.515143e-02   9.493177e-01
6.283185e+02   3.252472e+00   0.000000e+00   3.202880e-02   2.200526e-03   1.041728e-01   2.578161e-02   9.010338e-01
