1.005310e+00   2.209777e-01   5.160000e+01   4.653148e-01   5.085759e-03   1.028242e-01   4.814277e-03   2.305785e-02
1.256637e+00   2.388757e-01   5.826000e+01   4.715516e-01   9.698603e-03   1.126422e-01   8.056712e-03   2.896927e-02
1.570796e+00   2.832644e-01   6.660000e+01   4.652968e-01   8.636462e-03   1.318020e-01   7.418772e-03   3.066531e-02
2.010619e+00   3.496908e-01   7.440000e+01   4.045532e-01   1.089101e-02   1.414685e-01   2.611442e-03   3.784858e-02
2.513274e+00   4.322865e-01   7.920000e+01   3.160204e-01   6.126864e-03   1.366114e-01   6.516666e-03   3.682951e-02
3.141593e+00   5.266142e-01   9.315000e+01   2.400729e-01   7.142959e-03   1.264258e-01   3.356623e-03   6.920392e-02
4.084070e+00   6.785516e-01   8.482085e+01   1.842026e-01   4.115753e-03   1.249909e-01   4.672993e-03   3.986953e-02
5.026548e+00   8.176408e-01   6.960000e+01   1.614432e-01   3.948398e-03   1.320026e-01   8.775183e-03   6.376182e-02
6.283185e+00   1.116491e+00   7.260000e+01   1.405301e-01   5.621920e-03   1.569005e-01   1.437659e-02   1.437452e-01
1.005310e+01   1.641385e+00   5.952000e+01   1.137139e-01   2.575966e-03   1.866482e-01   1.210524e-02   3.357723e-01
1.256637e+01   2.067656e+00   6.240000e+01   9.957111e-02   3.185079e-03   2.058788e-01   1.135761e-02   9.842114e-02
1.413717e+01   2.243181e+00   5.659091e+01   9.499583e-02   4.529005e-04   2.130928e-01   1.834789e-02   2.022091e-01
