3.141593e+00   1.236203e-01   9.480000e+01   8.219622e-03
6.283185e+00   2.353938e-01   8.925000e+01   1.601115e-02
1.256637e+01   4.235336e-01   7.050000e+01   2.015330e-02
1.570796e+01   5.186646e-01   6.525000e+01   2.908414e-02
1.884956e+01   5.941088e-01   6.360902e+01   2.142528e-02
3.141593e+01   7.411111e-01   4.575000e+01   4.317461e-02
6.283185e+01   1.043604e+00   1.950000e+01   6.662625e-02
1.570796e+02   1.180538e+00   5.625000e+01   3.509633e-02
3.141593e+02   1.133496e+00   -2.250000e+01   8.981543e-02
5.026548e+02   8.608971e-01   -4.800000e+01   6.148779e-01
6.283185e+02   8.083983e-01   -1.500000e+01   3.433452e-01
