1.005310e+00   1.142722e+00   -4.800000e-02   1.675169e-02
1.256637e+00   1.080392e+00   -1.800000e-01   1.431125e-02
1.570796e+00   1.118355e+00   -0.000000e+00   1.411734e-02
2.010619e+00   1.205070e+00   -2.880000e-01   1.976568e-02
2.513274e+00   1.118251e+00   -9.600000e-01   1.152801e-02
3.141593e+00   1.062817e+00   -0.000000e+00   2.559576e-02
4.084070e+00   1.129869e+00   -3.908795e-01   8.618310e-02
5.026548e+00   1.149111e+00   -0.000000e+00   3.776975e-01
6.283185e+00   1.141018e+00   -0.000000e+00   6.172330e-02
1.005310e+01   1.306820e+00   -1.920000e+00   8.804424e-02
1.256637e+01   1.408494e+00   -1.800000e+00   2.160657e-01
1.413717e+01   1.524247e+00   -0.000000e+00   1.555048e-01
