1.005310e+00   5.274014e-01   2.304000e+01   9.893548e-01   1.472621e-02   5.217871e-01   2.381878e-02   6.065976e-02
1.256637e+00   5.771144e-01   2.730000e+01   1.119170e+00   1.270541e-02   6.458890e-01   2.718979e-02   8.063925e-02
1.570796e+00   6.460773e-01   3.172500e+01   1.186705e+00   1.029089e-02   7.667032e-01   3.623478e-02   6.252280e-02
2.010619e+00   6.116563e-01   4.147200e+01   1.286959e+00   9.078488e-03   7.871768e-01   2.834135e-02   4.228834e-02
2.513274e+00   5.469392e-01   4.704000e+01   1.524073e+00   1.095636e-02   8.335753e-01   4.695457e-02   4.211050e-02
3.141593e+00   6.386208e-01   5.880000e+01   1.992106e+00   3.871273e-02   1.272200e+00   4.510420e-02   6.485600e-02
4.084070e+00   8.101225e-01   7.934853e+01   3.249529e+00   6.137434e-02   2.632516e+00   6.287400e-02   1.278569e-01
5.026548e+00   1.082792e+00   7.392000e+01   2.209327e+00   4.359225e-02   2.392242e+00   1.388372e-01   1.003950e-01
6.283185e+00   1.326518e+00   5.940000e+01   1.735556e+00   8.753797e-02   2.302247e+00   1.041379e-01   1.139957e-01
1.005310e+01   2.108728e+00   7.152000e+01   1.185078e+00   3.076249e-02   2.499006e+00   1.329466e-01   2.418951e-01
1.256637e+01   2.560515e+00   4.980000e+01   1.033544e+00   6.086209e-02   2.646406e+00   1.634177e-01   3.207601e-01
1.413717e+01   2.721293e+00   6.818182e-01   9.869657e-01   1.924220e-02   2.685823e+00   1.869504e-01   2.478172e-01
