1.005310e+00   6.277128e-01   1.569600e+01   1.041888e+00   5.228382e-03   6.540064e-01   2.711747e-02   4.424188e-02
1.256637e+00   6.106249e-01   2.220000e+01   1.162351e+00   1.137571e-02   7.097603e-01   4.671444e-02   4.979942e-02
1.570796e+00   7.059968e-01   2.685000e+01   1.306721e+00   1.536174e-02   9.225408e-01   3.385030e-02   6.138008e-02
2.010619e+00   7.820289e-01   3.100800e+01   1.352943e+00   4.297035e-03   1.058040e+00   5.296448e-02   9.948219e-02
2.513274e+00   5.991464e-01   3.720000e+01   1.580958e+00   9.351653e-03   9.472252e-01   1.692402e-02   1.329393e-02
3.141593e+00   6.557704e-01   5.670000e+01   2.062554e+00   8.609337e-03   1.352562e+00   7.367821e-02   3.652470e-02
4.084070e+00   6.324782e-01   9.185668e+01   6.525729e+00   9.498981e-01   4.127381e+00   8.449793e-01   2.159959e-01
5.026548e+00   6.868663e-01   7.800000e+01   2.689047e+00   5.474080e-01   1.847016e+00   2.743483e-01   1.273196e-01
6.283185e+00   1.397383e+00   6.450000e+01   2.717098e+00   2.039222e-01   3.796827e+00   1.775010e-01   8.980395e-02
1.005310e+01   2.191319e+00   4.608000e+01   1.770113e+00   5.847811e-02   3.878882e+00   4.105446e-01   2.949344e-01
1.256637e+01   2.464118e+00   5.220000e+01   1.543803e+00   5.685278e-02   3.804112e+00   3.237605e-01   4.840266e-01
1.413717e+01   2.476745e+00   5.659091e+01   1.490444e+00   2.875624e-02   3.691449e+00   3.154313e-01   2.408471e-01
