3.141593e+00   1.189920e+00   -7.500000e-01   8.348655e-02   1.953559e-06   9.934232e-02   2.356080e-06   1.308803e-04
6.283185e+00   1.189843e+00   -1.650000e+00   8.347475e-02   2.475754e-06   9.932183e-02   6.969380e-06   2.765682e-04
1.256637e+01   1.189566e+00   -3.600000e+00   8.343626e-02   5.860676e-06   9.925291e-02   7.450581e-06   2.549427e-04
1.570796e+01   1.188756e+00   -3.375000e+00   8.341111e-02   7.724926e-06   9.915543e-02   1.210958e-05   6.028557e-04
1.884956e+01   1.188627e+00   -3.609023e+00   8.335430e-02   1.734362e-05   9.907720e-02   8.630033e-06   5.052827e-04
3.141593e+01   1.187520e+00   -6.750000e+00   8.315283e-02   6.887926e-05   9.874565e-02   6.556581e-05   2.080356e-03
6.283185e+01   1.175047e+00   -9.000000e+00   8.248786e-02   7.662395e-05   9.692709e-02   3.301765e-04   9.923554e-03
1.570796e+02   1.115528e+00   3.375000e+02   7.801037e-02   7.013048e-04   8.702278e-02   9.047380e-04   4.980318e-02
3.141593e+02   8.830828e-01   -4.500000e+01   6.229679e-02   1.471667e-03   5.501322e-02   3.370776e-03   2.030256e-01
5.026548e+02   6.309956e-01   -7.200000e+01   4.554509e-02   3.421569e-03   2.873875e-02   3.940876e-03   1.675131e-01
6.283185e+02   6.216415e-01   -9.000000e+01   3.202880e-02   2.200526e-03   1.991043e-02   3.130639e-03   2.710319e-01
