1.005310e+00   1.158538e+00   -1.641600e+02   3.326852e-02
1.256637e+00   1.232556e+00   -1.663800e+02   4.867869e-02
1.570796e+00   1.267914e+00   -1.590000e+02   4.466582e-02
2.010619e+00   1.223940e+00   -1.439040e+02   4.514726e-02
2.513274e+00   1.224970e+00   -1.416000e+02   4.888043e-02
3.141593e+00   1.260253e+00   -1.441500e+02   3.190630e-02
4.084070e+00   1.135362e+00   -7.543974e+01   1.496731e-01
5.026548e+00   1.104723e+00   1.147200e+02   9.831307e-02
6.283185e+00   1.772477e+00   2.232000e+02   7.413901e-02
1.005310e+01   2.678583e+00   2.251200e+02   2.203394e-01
1.256637e+01   2.950729e+00   2.322000e+02   3.420176e-01
1.413717e+01   3.053571e+00   2.236364e+02   2.446118e-01
