3.141593e+00   1.712681e+00   2.192250e+02   4.046858e-02
6.283185e+00   2.603829e+00   2.197500e+02   8.075987e-02
1.256637e+01   4.148894e+00   2.193000e+02   1.598370e-01
1.570796e+01   4.939407e+00   2.073750e+02   8.956362e-02
1.884956e+01   5.463800e+00   2.048120e+02   9.109842e-02
3.141593e+01   6.819057e+00   2.017500e+02   2.648713e-01
6.283185e+01   8.803590e+00   1.830000e+02   2.641569e-01
1.570796e+02   8.628304e+00   1.275000e+02   1.908140e-01
3.141593e+02   6.183446e+00   -9.000000e+01   6.750896e-01
5.026548e+02   3.501087e+00   -0.000000e+00   1.737677e+00
6.283185e+02   1.983271e+00   -0.000000e+00   1.132331e+00
