1.005310e+00   2.875436e-01   4.507200e+01   6.977372e-01   5.146222e-03   2.006299e-01   1.236870e-02   3.136817e-02
1.256637e+00   3.190726e-01   5.502000e+01   7.338456e-01   4.162116e-03   2.341500e-01   1.252389e-02   4.051294e-02
1.570796e+00   3.102824e-01   5.565000e+01   8.138955e-01   1.486290e-02   2.525374e-01   2.470281e-02   5.269709e-02
2.010619e+00   3.398535e-01   7.190400e+01   9.143427e-01   1.015607e-02   3.107426e-01   1.893713e-02   3.563171e-02
2.513274e+00   4.561157e-01   7.452000e+01   8.780593e-01   1.463183e-02   4.004966e-01   1.237658e-02   4.281073e-02
3.141593e+00   5.713622e-01   9.720000e+01   6.824229e-01   2.136096e-02   3.899106e-01   1.807790e-02   4.361887e-02
4.084070e+00   7.933301e-01   7.719870e+01   5.129660e-01   1.802109e-02   4.069513e-01   2.685081e-02   9.976522e-02
5.026548e+00   9.003021e-01   8.232000e+01   4.298591e-01   9.170384e-03   3.870030e-01   2.345637e-02   1.097795e-01
6.283185e+00   1.086963e+00   8.520000e+01   3.673642e-01   2.554309e-03   3.993114e-01   1.331410e-02   1.694649e-01
1.005310e+01   1.653146e+00   7.152000e+01   2.836383e-01   1.040429e-02   4.688955e-01   1.710201e-02   1.638625e-01
1.256637e+01   2.089336e+00   7.020000e+01   2.571621e-01   6.060158e-03   5.372980e-01   2.571027e-02   2.051454e-01
1.413717e+01   2.197578e+00   6.818182e+01   2.460014e-01   7.264042e-03   5.406073e-01   1.529604e-02   1.949462e-01
