3.141593e+00   1.629611e+00   2.193750e+02   6.405643e-03
6.283185e+00   2.434336e+00   2.268000e+02   7.971307e-02
1.256637e+01   3.755011e+00   2.169000e+02   1.286245e-01
1.570796e+01   4.301953e+00   2.126250e+02   1.509768e-01
1.884956e+01   4.749167e+00   2.079699e+02   1.094666e-01
3.141593e+01   5.993416e+00   2.115000e+02   1.397183e-01
6.283185e+01   6.984143e+00   1.800000e+02   1.522105e-02
1.570796e+02   7.037354e+00   1.125000e+02   1.921860e-01
3.141593e+02   5.205828e+00   -6.000000e+01   2.747617e-01
5.026548e+02   3.018772e+00   -0.000000e+00   1.151886e+00
6.283185e+02   2.325418e+00   -1.500000e+01   1.191890e+00
