1.005310e+00   1.093993e-01   2.356800e+01   1.210638e-02
1.256637e+00   1.213546e-01   2.832000e+01   1.798556e-02
1.570796e+00   1.317077e-01   3.262500e+01   1.789987e-02
2.010619e+00   1.247374e-01   4.444800e+01   7.745576e-03
2.513274e+00   1.168024e-01   4.908000e+01   9.114072e-03
3.141593e+00   1.381230e-01   6.015000e+01   1.576707e-02
4.084070e+00   1.781138e-01   7.954397e+01   3.273335e-02
5.026548e+00   2.224830e-01   7.872000e+01   2.066983e-02
6.283185e+00   2.587984e-01   6.120000e+01   4.792394e-02
1.005310e+01   3.331218e-01   7.392000e+01   2.873243e-02
1.256637e+01   4.452810e-01   5.340000e+01   7.504519e-02
1.413717e+01   4.361965e-01   4.090909e+00   3.761546e-02
