1.005310e+00   1.147749e+00   -1.440000e-01   2.929737e-02
1.256637e+00   1.077245e+00   -1.200000e-01   1.172122e-02
1.570796e+00   1.068955e+00   -0.000000e+00   2.385825e-02
2.010619e+00   1.217123e+00   -2.880000e-01   2.286856e-02
2.513274e+00   1.102681e+00   -2.400000e-01   1.968175e-02
3.141593e+00   1.045475e+00   -3.000000e-01   1.206434e-02
4.084070e+00   1.052657e+00   -3.908795e-01   1.181739e-02
5.026548e+00   1.129564e+00   -2.400000e-01   2.219387e-02
6.283185e+00   1.190026e+00   -3.000000e-01   6.879520e-02
1.005310e+01   1.393200e+00   -0.000000e+00   1.077419e-01
1.256637e+01   1.419819e+00   -1.200000e+00   2.289111e-01
1.413717e+01   1.277853e+00   -0.000000e+00   1.806915e-01
