1.005310e+00   7.078093e-01   1.680000e+01   1.078355e+00   1.032295e-02   7.632698e-01   3.892257e-02   1.237415e-01
1.256637e+00   6.487179e-01   2.394000e+01   1.125323e+00   8.102015e-03   7.300172e-01   1.484360e-02   5.732755e-02
1.570796e+00   8.371080e-01   2.340000e+01   1.396999e+00   9.771284e-03   1.169439e+00   3.619807e-02   3.953296e-02
2.010619e+00   8.869972e-01   3.340800e+01   1.369741e+00   6.560649e-03   1.214957e+00   6.281880e-02   8.062934e-02
2.513274e+00   6.575713e-01   4.680000e+01   1.610061e+00   2.094171e-02   1.058730e+00   7.412766e-02   7.563134e-02
3.141593e+00   6.291165e-01   5.700000e+01   2.199979e+00   1.746707e-02   1.384043e+00   7.878198e-02   5.236995e-02
4.084070e+00   8.224569e-01   1.172638e+02   9.094424e+00   8.063039e-02   7.479772e+00   4.401508e-01   7.298432e-02
5.026548e+00   9.856051e-01   7.896000e+01   6.411475e+00   1.983612e-01   6.319183e+00   3.066636e-01   6.655094e-02
6.283185e+00   1.258975e+00   6.270000e+01   3.497953e+00   2.531488e-01   4.403835e+00   3.195447e-01   1.260750e-01
1.005310e+01   1.874256e+00   6.048000e+01   2.423906e+00   4.902362e-02   4.543020e+00   3.607757e-01   1.843891e-01
1.256637e+01   2.349130e+00   6.120000e+01   2.070426e+00   8.741948e-02   4.863701e+00   5.419023e-01   3.548420e-01
1.413717e+01   2.648237e+00   5.795455e+01   1.946170e+00   4.270522e-02   5.153917e+00   1.746838e-01   3.273221e-01
