1.005310e+00   7.273890e-01   -1.440000e-01   1.116835e+00   1.204823e-02   8.123734e-01   1.267138e-02   1.663967e-02
1.256637e+00   7.233684e-01   -3.000000e-01   1.068198e+00   2.166547e-02   7.727003e-01   1.925989e-02   1.822515e-02
1.570796e+00   7.295377e-01   -3.000000e-01   1.544697e+00   1.505112e-02   1.126915e+00   1.421934e-02   6.377051e-03
2.010619e+00   9.090452e-01   -4.800000e-01   1.363302e+00   3.908398e-03   1.239303e+00   1.018702e-02   1.155937e-02
2.513274e+00   7.514851e-01   -7.200000e-01   1.748769e+00   1.759956e-02   1.314174e+00   1.175303e-02   9.945953e-03
3.141593e+00   6.860713e-01   -6.000000e-01   3.990098e+00   1.230078e-01   2.737492e+00   8.793981e-02   7.705249e-03
4.084070e+00   7.283471e-01   -1.563518e+00   1.078478e+01   1.809913e-02   7.855065e+00   3.230269e-03   2.839627e-03
5.026548e+00   7.666860e-01   -7.200000e-01   8.568573e+00   1.771334e-01   6.569405e+00   2.131838e-01   2.513811e-02
6.283185e+00   7.908673e-01   -2.100000e+00   5.692295e+00   1.943505e-01   4.501850e+00   7.922652e-02   3.196396e-02
1.005310e+01   8.267719e-01   -1.440000e+00   3.648489e+00   1.993468e-01   3.016468e+00   3.038338e-01   1.460330e-01
1.256637e+01   9.873868e-01   -3.600000e+00   3.106770e+00   7.108723e-02   3.067584e+00   7.318955e-02   7.203467e-02
1.413717e+01   1.019884e+00   -0.000000e+00   3.022366e+00   9.525099e-02   3.082462e+00   3.205605e-01   1.718476e-01
