1.005310e+00   1.425084e+00   -1.712160e+02   7.026031e-02
1.256637e+00   1.353698e+00   -9.840000e+01   3.618925e-02
1.570796e+00   1.455389e+00   -5.190000e+01   3.623203e-02
2.010619e+00   1.278865e+00   -1.389120e+02   5.595512e-02
2.513274e+00   1.249533e+00   -1.212000e+02   3.104062e-02
3.141593e+00   1.171224e+00   -1.200000e+02   5.673634e-02
4.084070e+00   1.414012e+00   2.691205e+02   8.497074e-02
5.026548e+00   1.377198e+00   2.284800e+02   5.315506e-02
6.283185e+00   1.680940e+00   2.187000e+02   7.666130e-02
1.005310e+01   2.363578e+00   2.232000e+02   1.439703e-01
1.256637e+01   2.744293e+00   2.214000e+02   7.068268e-02
1.413717e+01   2.877187e+00   1.711364e+02   2.567653e-01
