3.141593e+00   6.194940e+00   -3.000000e-01   1.297945e-02
6.283185e+00   6.110711e+00   -9.000000e-01   1.868752e-02
1.256637e+01   5.967838e+00   -1.200000e+00   1.574727e-02
1.570796e+01   5.909854e+00   -1.500000e+00   1.539017e-02
1.884956e+01   5.867724e+00   -2.706767e+00   3.075829e-02
3.141593e+01   5.722996e+00   -2.250000e+00   3.527249e-02
6.283185e+01   5.555712e+00   -9.000000e+00   3.142491e-02
1.570796e+02   5.601344e+00   -3.750000e+00   1.726701e-01
3.141593e+02   5.092846e+00   -1.500000e+01   5.186797e-01
5.026548e+02   5.007606e+00   -3.600000e+01   2.546453e+00
6.283185e+02   4.730464e+00   -0.000000e+00   4.642109e+00
