1.005310e+00   2.505787e+00   8.592000e+00   6.481352e-02
1.256637e+00   2.668996e+00   -5.700000e+00   3.265618e-02
1.570796e+00   2.720459e+00   -1.897500e+01   3.186615e-02
2.010619e+00   2.833080e+00   -3.264000e+01   4.441860e-02
2.513274e+00   3.052994e+00   -4.032000e+01   4.850365e-02
3.141593e+00   3.508999e+00   -5.100000e+01   5.899287e-02
4.084070e+00   3.677726e+00   -1.022150e+02   1.906900e-01
5.026548e+00   1.615670e+00   -1.502400e+02   1.713326e-01
6.283185e+00   1.033082e+00   -1.668000e+02   7.669153e-02
1.005310e+01   4.136033e-01   -2.020800e+02   1.110345e-01
1.256637e+01   3.411118e-01   -1.224000e+02   5.559289e-02
1.413717e+01   2.946714e-01   -1.165909e+02   5.928998e-02
