1.005310e+00   7.837431e-01   -0.000000e+00   9.415296e-01   1.107352e-02   7.379173e-01   1.207963e-02   1.044363e-02
1.256637e+00   8.004417e-01   -1.200000e-01   9.749414e-01   1.110284e-02   7.803837e-01   6.573527e-03   1.008478e-02
1.570796e+00   7.923817e-01   -1.500000e-01   1.045630e+00   3.383450e-03   8.285381e-01   1.032665e-02   1.811354e-02
2.010619e+00   7.717143e-01   -4.800000e-01   1.199362e+00   9.301067e-03   9.255645e-01   1.091836e-02   3.444067e-02
2.513274e+00   7.753029e-01   -4.800000e-01   1.442173e+00   1.813011e-02   1.118121e+00   6.411368e-03   1.767296e-02
3.141593e+00   7.850604e-01   -9.000000e-01   1.695996e+00   1.585998e-02   1.331460e+00   1.187749e-02   1.406544e-02
4.084070e+00   8.679779e-01   -7.817590e-01   1.143054e+00   2.333998e-02   9.921454e-01   1.507899e-02   2.048383e-02
5.026548e+00   9.126417e-01   -4.800000e-01   9.324780e-01   2.911187e-02   8.510184e-01   3.072411e-02   7.793794e-02
6.283185e+00   9.531217e-01   -1.500000e+00   7.771164e-01   2.502612e-02   7.406864e-01   2.951384e-02   6.980491e-02
1.005310e+01   1.124961e+00   -1.440000e+00   5.705481e-01   1.928760e-02   6.418445e-01   2.919522e-02   1.379912e-01
1.256637e+01   1.132403e+00   -6.000000e-01   5.095558e-01   1.411047e-02   5.770226e-01   2.333839e-02   1.226384e-01
1.413717e+01   1.144497e+00   -3.409091e+00   4.802557e-01   9.189182e-03   5.496511e-01   4.343010e-02   1.275340e-01
