1.005310e+00   7.751441e-01   -1.920000e-01   9.893548e-01   1.472621e-02   7.668926e-01   9.590052e-03   1.273506e-02
1.256637e+00   7.652214e-01   -4.800000e-01   1.119170e+00   1.270541e-02   8.564126e-01   1.174826e-02   1.157740e-02
1.570796e+00   7.868745e-01   -4.500000e-01   1.186705e+00   1.029089e-02   9.337881e-01   8.009618e-03   5.628834e-02
2.010619e+00   7.873126e-01   -4.800000e-01   1.286959e+00   9.078488e-03   1.013239e+00   1.272687e-02   9.367235e-03
2.513274e+00   7.541933e-01   -3.600000e-01   1.524073e+00   1.095636e-02   1.149446e+00   1.539479e-02   4.253333e-03
3.141593e+00   7.441929e-01   -9.000000e-01   1.992106e+00   3.871273e-02   1.482511e+00   2.485638e-02   2.042841e-02
4.084070e+00   7.374999e-01   -1.954397e+00   3.249529e+00   6.137434e-02   2.396527e+00   4.598046e-02   1.309240e-02
5.026548e+00   7.904969e-01   -7.200000e-01   2.209327e+00   4.359225e-02   1.746466e+00   5.425226e-02   3.209616e-02
6.283185e+00   8.319876e-01   -6.000000e-01   1.735556e+00   8.753797e-02   1.443961e+00   1.169669e-01   8.419349e-02
1.005310e+01   1.017938e+00   -0.000000e+00   1.185078e+00   3.076249e-02   1.206335e+00   4.185430e-02   7.094746e-02
1.256637e+01   9.368635e-01   -1.200000e+00   1.033544e+00   6.086209e-02   9.682899e-01   1.541878e-01   4.799143e-02
1.413717e+01   1.018995e+00   -6.818182e-01   9.869657e-01   1.924220e-02   1.005713e+00   6.675560e-02   1.257008e-01
